from,to,length,speed,numLanes
dublin,carrick,1419.194137530169,10,2
dublin,waterford,1466.0873098148008,10,1
dublin,letterkenny,2215.5579432729805,10,1
dublin,wexford,1259.3649193144931,10,2
dublin,antrim,1672.3875149019739,10,1
dublin,craigavon,1353.9693497269427,10,1
dublin,athlone,1075.6821091753827,10,1
dublin,longford,1088.1589957354577,10,1
dublin,enniskillen,1517.1400726366699,10,2
dublin,navan,450.7238622482728,10,3
dublin,omagh,1700.2588038295817,10,2
dublin,dundalk,816.6382307974566,10,1
antrim,belfast,248.16325271885037,10,1
antrim,carrick,1473.1137091209218,10,2
antrim,naas,1879.6704498395457,10,1
antrim,cavan,1048.3711174960897,10,2
antrim,craigavon,356.00140449161154,10,1
antrim,dublin,1672.3875149019739,10,1
antrim,derry,780.5696637712741,10,1
antrim,portlaoise,2210.9690183265798,10,1
antrim,tralee,3774.096580640193,10,2
antrim,omagh,688.0116278087166,10,1
antrim,galway,2519.866861562333,10,1
antrim,wexford,2928.535470162518,10,1
craigavon,carrick,1176.357513683659,10,1
craigavon,limerick,2612.8976252429024,10,2
craigavon,antrim,356.00140449161154,10,1
craigavon,naas,1541.3292964191655,10,1
craigavon,bray,1527.9453524259302,10,1
craigavon,waterford,2739.437350990163,10,1
craigavon,ennis,2570.4116401852834,10,1
carlow,omagh,2232.0058243651606,10,1
carlow,cork,1567.8698925612418,10,1
carlow,sligo,2072.240574836812,10,2
carlow,portlaoise,292.9607482240582,10,1
carlow,carrick,1623.3625596273926,10,1
carlow,cavan,1497.416441742243,10,2
carlow,limerick,1155.560902765406,10,1
cavan,tullamore,909.9725270578227,10,2
cavan,waterford,2192.9163230729987,10,1
cavan,wexford,2139.5761262455703,10,1
cavan,derry,1253.186737880672,10,1
cavan,cork,2770.1624501101014,10,1
cavan,portlaoise,1269.0003940109711,10,2
cavan,tralee,2726.8958542635983,10,2
cavan,omagh,734.8373969797672,10,1
cavan,belfast,1092.6431256361795,10,1
cavan,craigavon,705.0709184188496,10,1
ennis,dublin,1940.6918869310502,10,1
ennis,enniskillen,2096.5116264881526,10,1
ennis,craigavon,2570.4116401852834,10,2
ennis,naas,1658.5029394004703,10,1
ennis,castlebar,1252.9964086141667,10,1
ennis,monaghan,2217.0367610844887,10,3
ennis,belfast,2951.616506255513,10,1
ennis,sligo,1794.245245221511,10,1
ennis,letterkenny,2740.429893283169,10,2
ennis,antrim,2910.966334398253,10,1
ennis,omagh,2433.2950910236923,10,1
cork,bray,2327.8921796337563,10,1
cork,monaghan,3131.14052702845,10,1
cork,dublin,2360.622375561157,10,1
cork,cavan,2770.1624501101014,10,1
cork,craigavon,3430.426358340899,10,1
cork,portlaoise,1615.8471462363016,10,1
cork,belfast,3757.936800958739,10,1
cork,sligo,2956.6293308428094,10,1
cork,omagh,3453.7437658286117,10,1
derry,longford,1585.799798209093,10,2
derry,cork,3961.7896208658026,10,1
derry,wexford,3377.21201584976,10,1
derry,sligo,1181.4609599982557,10,2
derry,tullamore,2156.1022703016665,10,1
derry,roscommon,1748.785292710343,10,1
derry,waterford,3446.102871360633,10,1
derry,naas,2310.3562495857645,10,1
derry,castlebar,1943.6939059430115,10,1
derry,dublin,2183.0293172561837,10,1
derry,bray,2371.840003035618,10,1
derry,belfast,1028.693345949122,10,1
derry,monaghan,948.0854391878403,10,1
letterkenny,dublin,2215.5579432729805,10,1
letterkenny,cork,3842.8631253272606,10,1
letterkenny,longford,1490.0271809601327,10,1
letterkenny,navan,1767.3780014473418,10,1
letterkenny,dundalk,1480.2624767249895,10,1
letterkenny,castlebar,1715.726085364444,10,1
letterkenny,waterford,3397.664639130825,10,2
letterkenny,carlow,2714.0598740632086,10,1
belfast,galway,2594.2031531859643,10,1
belfast,cork,3757.936800958739,10,1
belfast,athlone,1870.7658859408357,10,2
belfast,omagh,888.0005630628846,10,2
belfast,dundalk,772.5988609880292,10,1
belfast,castlebar,2380.462140005591,10,1
belfast,wexford,2811.8010242547393,10,2
enniskillen,ennis,2096.5116264881526,10,2
enniskillen,wexford,2618.3250371181957,10,2
enniskillen,antrim,934.285823503707,10,2
enniskillen,tullamore,1343.7983479674322,10,1
enniskillen,navan,1067.465221915918,10,1
enniskillen,bray,1716.0658495523999,10,1
enniskillen,galway,1647.2088513603853,10,1
enniskillen,carlow,1963.6588298378108,10,1
enniskillen,carrick,582.7538073663698,10,1
enniskillen,kilkenny,2117.6368904984633,10,1
enniskillen,monaghan,394.4172917101886,10,1
enniskillen,longford,752.6725715741208,10,1
enniskillen,derry,833.7247747308461,10,1
enniskillen,cork,3128.1694327513655,10,1
enniskillen,naas,1574.0155653614104,10,1
galway,castlebar,725.4419342717927,10,1
galway,ennis,535.0756955796068,10,1
galway,carlow,1534.0863730572669,10,1
galway,belfast,2594.2031531859643,10,1
galway,limerick,830.5010535815111,10,2
galway,monaghan,1830.0781404082177,10,1
galway,kilkenny,1445.98789759804,10,1
galway,tullamore,1119.1143820003388,10,1
galway,roscommon,752.2300180131075,10,1
galway,dublin,1852.5595806882973,10,1
galway,craigavon,2198.3179933758447,10,1
tralee,galway,1340.4723048239377,10,1
tralee,longford,2277.04303867977,10,1
tralee,wexford,2231.260854315335,10,1
tralee,antrim,3774.096580640193,10,1
naas,carrick,1358.3523107058786,10,2
naas,limerick,1495.9445176877382,10,1
naas,portlaoise,476.53016693594543,10,1
naas,ennis,1658.5029394004703,10,1
naas,castlebar,1967.7581152164003,10,1
naas,kilkenny,774.3184099580741,10,1
naas,dundalk,1022.438751221803,10,1
naas,monaghan,1363.1214179228496,10,1
naas,bray,362.32720019341633,10,1
naas,enniskillen,1574.0155653614104,10,1
naas,athlone,897.3187839335584,10,1
kilkenny,castlebar,2034.23622030481,10,2
kilkenny,omagh,2405.201031099064,10,1
kilkenny,antrim,2602.1191363963335,10,2
kilkenny,belfast,2536.4843780319247,10,1
kilkenny,ennis,1231.4369655000617,10,1
kilkenny,dublin,1069.62423308375,10,1
portlaoise,cavan,1269.0003940109711,10,2
portlaoise,letterkenny,2468.5268886524204,10,1
portlaoise,dundalk,1386.6657852561302,10,1
portlaoise,tralee,1899.531784414254,10,2
portlaoise,waterford,929.1393867445294,10,1
portlaoise,carrick,1342.3859355639868,10,2
portlaoise,tullamore,376.4465433497829,10,1
portlaoise,castlebar,1760.176411613336,10,1
portlaoise,dublin,782.5803473126578,10,1
portlaoise,athlone,738.1734213584231,10,1
portlaoise,wexford,967.4378533011824,10,1
portlaoise,antrim,2210.9690183265798,10,1
carrick,tralee,2378.4240580687037,10,1
carrick,belfast,1577.7277965479343,10,2
carrick,clonmel,1987.944164205826,10,1
carrick,roscommon,363.90245945857527,10,2
carrick,castlebar,836.9593777478092,10,1
carrick,enniskillen,582.7538073663698,10,1
carrick,bray,1608.9748288895014,10,1
carrick,portlaoise,1342.3859355639868,10,2
carrick,tullamore,973.6693483929747,10,1
carrick,ennis,1519.1909030796623,10,1
limerick,clonmel,728.0171701271887,10,1
limerick,monaghan,2280.8529106454894,10,3
limerick,derry,3049.5461957478196,10,1
limerick,letterkenny,2911.700877494115,10,1
limerick,craigavon,2612.8976252429024,10,1
limerick,sligo,2003.2877975967408,10,1
limerick,cavan,1918.9916623060144,10,2
limerick,carlow,1155.560902765406,10,1
limerick,carrick,1668.0938223013716,10,2
limerick,enniskillen,2221.514123295191,10,1
limerick,kilkenny,941.0,10,1
limerick,omagh,2554.8857117295875,10,1
limerick,longford,1489.6244493160013,10,1
limerick,castlebar,1554.0740008120592,10,1
limerick,ennis,363.6289317422364,10,1
limerick,galway,830.5010535815111,10,1
longford,bray,1272.5195479834485,10,1
longford,dublin,1088.1589957354577,10,1
longford,tullamore,636.0078615866316,10,1
longford,roscommon,321.8400223713639,10,1
longford,ennis,1413.4089995468403,10,1
longford,cork,2378.1202660925287,10,1
longford,wexford,1961.032891106113,10,1
longford,kilkenny,1398.7287085064065,10,1
longford,sligo,799.4004003001249,10,1
dundalk,limerick,2246.982198416356,10,1
dundalk,dublin,816.6382307974566,10,1
dundalk,carlow,1527.0415842405864,10,1
castlebar,dublin,2117.575264305852,10,1
castlebar,omagh,1597.9127009946444,10,3
castlebar,cavan,1397.1689232158008,10,2
castlebar,antrim,2243.2220130874252,10,1
castlebar,bray,2285.0691455621204,10,2
castlebar,carrick,836.9593777478092,10,1
castlebar,tralee,1982.826265712657,10,1
castlebar,carlow,2049.9329257319614,10,1
castlebar,monaghan,1619.7197288419993,10,1
castlebar,roscommon,777.7634601856788,10,1
navan,belfast,1230.0508119585954,10,2
navan,carlow,1073.9767222803296,10,1
navan,ennis,1889.2487925098694,10,2
navan,monaghan,799.1126328622267,10,1
navan,roscommon,1040.3004373737426,10,1
navan,derry,1745.8593872359825,10,1
monaghan,navan,799.1126328622267,10,1
monaghan,kilkenny,2008.6087224743399,10,1
monaghan,derry,948.0854391878403,10,1
monaghan,antrim,694.5077393377269,10,1
monaghan,cavan,362.9063240011119,10,1
monaghan,letterkenny,977.658427059267,10,1
monaghan,naas,1363.1214179228496,10,1
monaghan,bray,1435.0961640252544,10,1
monaghan,clonmel,2392.885496633719,10,1
monaghan,belfast,773.4623455605321,10,1
monaghan,cork,3131.14052702845,10,1
tullamore,kilkenny,773.9767438366607,10,1
tullamore,enniskillen,1343.7983479674322,10,1
tullamore,carrick,973.6693483929747,10,1
tullamore,castlebar,1477.81629440198,10,1
tullamore,dundalk,1117.161581867189,10,1
tullamore,letterkenny,2095.2558316348864,10,1
tullamore,bray,858.3891891211119,10,1
tullamore,ennis,1225.3411769788854,10,1
tullamore,limerick,1141.862075734193,10,1
roscommon,portlaoise,1076.0227692758178,10,1
roscommon,omagh,1267.4071958135632,10,1
roscommon,galway,752.2300180131075,10,1
roscommon,dundalk,1265.2339704576384,10,1
roscommon,carrick,363.90245945857527,10,1
roscommon,wexford,2043.0567784572215,10,1
roscommon,carlow,1367.5967973054046,10,1
roscommon,clonmel,1651.1744305190775,10,1
roscommon,castlebar,777.7634601856788,10,1
roscommon,longford,321.8400223713639,10,1
roscommon,athlone,338.11980125393427,10,1
sligo,athlone,1065.0938925747344,10,2
sligo,longford,799.4004003001249,10,1
sligo,kilkenny,2156.8729679793382,10,1
clonmel,waterford,462.9492412781341,10,1
clonmel,galway,1454.1516427113095,10,1
clonmel,monaghan,2392.885496633719,10,2
clonmel,tralee,1390.539823234128,10,1
clonmel,dundalk,2195.4498400100147,10,1
clonmel,antrim,3016.693885696724,10,1
clonmel,roscommon,1651.1744305190775,10,1
omagh,clonmel,2760.1858633070347,10,1
omagh,letterkenny,517.4176262942731,10,1
omagh,naas,1804.898058063114,10,1
omagh,carlow,2232.0058243651606,10,1
omagh,enniskillen,336.78776699874356,10,1
omagh,roscommon,1267.4071958135632,10,1
omagh,belfast,888.0005630628846,10,1
waterford,galway,1870.5680955260623,10,1
waterford,cork,1093.8381964440628,10,1
waterford,tullamore,1303.7377036812275,10,1
waterford,derry,3446.102871360633,10,1
waterford,roscommon,1943.9971707798343,10,2
waterford,dundalk,2230.6416117341664,10,1
waterford,navan,1780.5897899291683,10,1
waterford,omagh,2927.2574194969598,10,1
waterford,wexford,431.0406013358834,10,1
waterford,tralee,1816.5574584911978,10,1
athlone,dundalk,1194.0192628261907,10,1
athlone,carrick,633.4824385884742,10,1
athlone,naas,897.3187839335584,10,1
athlone,bray,1227.23265927859,10,2
athlone,castlebar,1071.989272334383,10,1
athlone,longford,368.5457909134223,10,1
athlone,tralee,1937.3076678731234,10,1
athlone,letterkenny,1847.1938176596414,10,1
athlone,portlaoise,738.1734213584231,10,1
athlone,ennis,1082.6823172103625,10,1
athlone,clonmel,1357.1447969910948,10,1
wexford,clonmel,846.4195177333755,10,1
wexford,carrick,2302.0026064277163,10,1
wexford,ennis,1865.080427220231,10,1
wexford,kilkenny,672.8684864072623,10,2
wexford,navan,1646.3098128845616,10,2
wexford,cork,1522.1517664148998,10,1
wexford,dublin,1259.3649193144931,10,1
wexford,monaghan,2431.139033457363,10,1
bray,naas,362.32720019341633,10,2
bray,kilkenny,1035.9613892418963,10,1
bray,letterkenny,2410.606770089224,10,1
bray,dublin,199.2786993132984,10,1
bray,athlone,1227.23265927859,10,1
bray,limerick,1840.928298440762,10,1
bray,wexford,1121.0066904349858,10,1
bray,ennis,2017.964568569032,10,1
bray,antrim,1834.9888283038674,10,1
bray,dundalk,989.6272025363894,10,1
bray,belfast,1699.7955759443546,10,1
