from,to,length,speed,numLanes
dublin,kilkenny,1069.62423308375,10,1
dublin,belfast,1553.0051513114822,10,1
dublin,galway,1852.5595806882973,10,1
dublin,ennis,1940.6918869310502,10,1
dublin,athlone,1075.6821091753827,10,1
dublin,limerick,1796.2541579631763,10,1
dublin,navan,450.7238622482728,10,1
dublin,antrim,1672.3875149019739,10,1
dublin,wexford,1259.3649193144931,10,1
antrim,derry,780.5696637712741,10,1
antrim,kilkenny,2602.1191363963335,10,2
antrim,navan,1303.4354606193588,10,1
antrim,bray,1834.9888283038674,10,1
antrim,limerick,2964.068993798896,10,1
antrim,carrick,1473.1137091209218,10,1
antrim,galway,2519.866861562333,10,1
antrim,carlow,2377.0675211276603,10,1
craigavon,naas,1541.3292964191655,10,2
craigavon,carrick,1176.357513683659,10,1
craigavon,dublin,1353.9693497269427,10,1
carlow,bray,761.5418570242873,10,1
carlow,carrick,1623.3625596273926,10,1
carlow,dublin,800.7558928912107,10,1
carlow,letterkenny,2714.0598740632086,10,1
carlow,enniskillen,1963.6588298378108,10,1
carlow,tralee,1997.2042960097997,10,1
carlow,navan,1073.9767222803296,10,1
carlow,wexford,679.1538853603063,10,1
carlow,portlaoise,292.9607482240582,10,1
carlow,monaghan,1814.6616764565233,10,1
carlow,clonmel,733.0047748821286,10,1
cavan,sligo,872.2138499244322,10,2
cavan,roscommon,756.000661375372,10,1
cavan,castlebar,1397.1689232158008,10,1
ennis,belfast,2951.616506255513,10,1
ennis,clonmel,1083.624012284704,10,2
ennis,roscommon,1166.5144662626349,10,1
ennis,naas,1658.5029394004703,10,1
ennis,waterford,1539.519730305526,10,1
ennis,carlow,1406.2805552236011,10,2
ennis,dundalk,2267.8185553522576,10,1
ennis,tralee,865.3323061113574,10,1
ennis,omagh,2433.2950910236923,10,1
cork,cavan,2770.1624501101014,10,1
cork,enniskillen,3128.1694327513655,10,1
cork,waterford,1093.8381964440628,10,1
cork,athlone,2009.9756217427116,10,1
cork,limerick,959.5566684672667,10,1
derry,naas,2310.3562495857645,10,3
derry,portlaoise,2521.115824392049,10,1
derry,omagh,520.0009615375725,10,1
derry,kilkenny,2924.9617091510786,10,1
letterkenny,carlow,2714.0598740632086,10,1
letterkenny,monaghan,977.658427059267,10,1
letterkenny,wexford,3363.2545250099643,10,1
letterkenny,castlebar,1715.726085364444,10,1
letterkenny,enniskillen,751.9421520303274,10,1
letterkenny,dublin,2215.5579432729805,10,1
letterkenny,waterford,3397.664639130825,10,1
letterkenny,sligo,971.2878049270463,10,1
belfast,sligo,1671.5561611863359,10,1
belfast,kilkenny,2536.4843780319247,10,1
belfast,limerick,2974.460959568977,10,1
