from,to,length,speed,numLanes
dublin,naas,307.4166553718259,10,1
dublin,craigavon,1353.9693497269427,10,1
dublin,navan,450.7238622482728,10,1
dublin,wexford,1259.3649193144931,10,1
dublin,omagh,1700.2588038295817,10,1
dublin,derry,2183.0293172561837,10,1
dublin,tullamore,737.7587681620598,10,1
dublin,belfast,1553.0051513114822,10,1
dublin,carrick,1419.194137530169,10,2
dublin,athlone,1075.6821091753827,10,1
dublin,monaghan,1242.0326082675929,10,2
dublin,waterford,1466.0873098148008,10,1
dublin,bray,199.2786993132984,10,3
dublin,dundalk,816.6382307974566,10,1
dublin,galway,1852.5595806882973,10,2
antrim,portlaoise,2210.9690183265798,10,1
antrim,wexford,2928.535470162518,10,1
antrim,ennis,2910.966334398253,10,2
antrim,bray,1834.9888283038674,10,1
antrim,dublin,1672.3875149019739,10,1
antrim,navan,1303.4354606193588,10,1
antrim,craigavon,356.00140449161154,10,1
antrim,enniskillen,934.285823503707,10,2
antrim,tullamore,1896.341741353599,10,2
antrim,waterford,3084.0239947185883,10,1
antrim,kilkenny,2602.1191363963335,10,2
antrim,galway,2519.866861562333,10,2
antrim,carrick,1473.1137091209218,10,1
antrim,belfast,248.16325271885037,10,1
antrim,athlone,1842.738179991938,10,1
craigavon,cork,3430.426358340899,10,1
craigavon,antrim,356.00140449161154,10,2
craigavon,ennis,2570.4116401852834,10,1
craigavon,letterkenny,1031.3738410489186,10,1
craigavon,kilkenny,2251.334048958528,10,1
craigavon,bray,1527.9453524259302,10,2
craigavon,omagh,576.195279397532,10,1
craigavon,dundalk,538.4468404587402,10,1
craigavon,roscommon,1446.0885173460165,10,1
craigavon,enniskillen,701.8753450577958,10,1
craigavon,athlone,1495.6058972871162,10,1
carlow,kilkenny,274.4485379811669,10,1
carlow,castlebar,2049.9329257319614,10,2
carlow,cork,1567.8698925612418,10,2
carlow,portlaoise,292.9607482240582,10,2
carlow,naas,514.856290628754,10,1
carlow,galway,1534.0863730572669,10,1
carlow,wexford,679.1538853603063,10,2
carlow,clonmel,733.0047748821286,10,2
carlow,navan,1073.9767222803296,10,1
carlow,roscommon,1367.5967973054046,10,1
carlow,letterkenny,2714.0598740632086,10,1
carlow,monaghan,1814.6616764565233,10,1
carlow,derry,2748.690779262011,10,1
carlow,sligo,2072.240574836812,10,1
cavan,clonmel,2042.15572373901,10,2
cavan,roscommon,756.000661375372,10,1
cavan,derry,1253.186737880672,10,2
cavan,dublin,1032.8300925128005,10,1
cavan,omagh,734.8373969797672,10,1
cavan,dundalk,560.0,10,1
cavan,monaghan,362.9063240011119,10,1
cavan,naas,1086.6926888499802,10,2
cavan,cork,2770.1624501101014,10,1
cavan,carrick,561.1434754142651,10,2
cavan,kilkenny,1673.0002988642889,10,1
cavan,castlebar,1397.1689232158008,10,1
cavan,bray,1232.1047033430236,10,1
cavan,carlow,1497.416441742243,10,1
cavan,ennis,1865.42247225662,10,1
ennis,navan,1889.2487925098694,10,1
ennis,dundalk,2267.8185553522576,10,2
ennis,cavan,1865.42247225662,10,1
ennis,carrick,1519.1909030796623,10,1
ennis,castlebar,1252.9964086141667,10,1
ennis,omagh,2433.2950910236923,10,1
ennis,derry,2904.2703042244534,10,1
ennis,craigavon,2570.4116401852834,10,1
ennis,galway,535.0756955796068,10,1
cork,dublin,2360.622375561157,10,1
cork,antrim,3786.418096301569,10,2
cork,naas,2059.0874192224087,10,2
cork,castlebar,2499.6281723488396,10,1
cork,navan,2541.6219231034343,10,1
cork,carrick,2599.669594390795,10,1
cork,galway,1774.6596856862445,10,1
cork,letterkenny,3842.8631253272606,10,3
cork,kilkenny,1294.0208653650063,10,1
cork,cavan,2770.1624501101014,10,2
cork,tralee,948.9051585906781,10,1
cork,monaghan,3131.14052702845,10,1
cork,sligo,2956.6293308428094,10,1
derry,belfast,1028.693345949122,10,2
derry,carrick,1387.5247745535933,10,1
derry,longford,1585.799798209093,10,1
derry,dublin,2183.0293172561837,10,1
derry,enniskillen,833.7247747308461,10,2
derry,clonmel,3278.7981029639504,10,3
derry,navan,1745.8593872359825,10,1
derry,sligo,1181.4609599982557,10,1
derry,omagh,520.0009615375725,10,1
derry,dundalk,1402.4824419578308,10,1
derry,ennis,2904.2703042244534,10,1
derry,letterkenny,275.40878707840824,10,1
derry,bray,2371.840003035618,10,1
derry,athlone,1952.5432133502193,10,1
derry,monaghan,948.0854391878403,10,1
derry,cork,3961.7896208658026,10,1
letterkenny,carlow,2714.0598740632086,10,1
letterkenny,clonmel,3196.2379448345205,10,1
letterkenny,monaghan,977.658427059267,10,2
letterkenny,naas,2307.855281424726,10,1
letterkenny,athlone,1847.1938176596414,10,1
letterkenny,wexford,3363.2545250099643,10,1
letterkenny,galway,2242.732708104111,10,1
letterkenny,dundalk,1480.2624767249895,10,1
belfast,sligo,1671.5561611863359,10,1
belfast,omagh,888.0005630628846,10,2
belfast,bray,1699.7955759443546,10,1
belfast,cork,3757.936800958739,10,1
belfast,limerick,2974.460959568977,10,1
belfast,roscommon,1842.3517579441773,10,2
belfast,waterford,2997.61321721132,10,1
belfast,kilkenny,2536.4843780319247,10,1
belfast,galway,2594.2031531859643,10,1
belfast,derry,1028.693345949122,10,1
belfast,cavan,1092.6431256361795,10,1
belfast,ennis,2951.616506255513,10,1
enniskillen,letterkenny,751.9421520303274,10,1
enniskillen,omagh,336.78776699874356,10,1
enniskillen,carlow,1963.6588298378108,10,1
enniskillen,galway,1647.2088513603853,10,1
enniskillen,monaghan,394.4172917101886,10,1
enniskillen,waterford,2645.7441297298574,10,1
enniskillen,navan,1067.465221915918,10,1
enniskillen,wexford,2618.3250371181957,10,1
enniskillen,craigavon,701.8753450577958,10,1
galway,waterford,1870.5680955260623,10,3
galway,omagh,1980.333557762429,10,1
galway,castlebar,725.4419342717927,10,1
galway,roscommon,752.2300180131075,10,1
galway,cork,1774.6596856862445,10,2
galway,cavan,1504.6983086319995,10,1
galway,limerick,830.5010535815111,10,1
galway,kilkenny,1445.98789759804,10,1
galway,dublin,1852.5595806882973,10,1
galway,wexford,2118.1314878921,10,1
galway,naas,1619.5264740040527,10,1
galway,portlaoise,1273.0377056474015,10,1
galway,belfast,2594.2031531859643,10,2
galway,carrick,1065.1877768731672,10,1
galway,dundalk,1984.2875295682327,10,1
galway,athlone,815.2453618389987,10,1
galway,derry,2424.7061677654883,10,1
tralee,bray,2713.584529731845,10,1
tralee,derry,3757.8379422215644,10,1
tralee,dundalk,3104.313289602066,10,2
tralee,naas,2374.310847382878,10,2
tralee,carrick,2378.4240580687037,10,1
tralee,castlebar,1982.826265712657,10,1
tralee,letterkenny,3582.4734472149266,10,1
tralee,cork,948.9051585906781,10,1
tralee,longford,2277.04303867977,10,1
tralee,sligo,2620.7395902683656,10,1
naas,carrick,1358.3523107058786,10,1
naas,omagh,1804.898058063114,10,2
naas,navan,581.0,10,1
naas,dundalk,1022.438751221803,10,1
naas,tullamore,506.9921103922624,10,1
naas,cavan,1086.6926888499802,10,1
naas,craigavon,1541.3292964191655,10,1
naas,monaghan,1363.1214179228496,10,1
