from,to,length,speed,numLanes
dublin,kilkenny,1069.62423308375,10,1
dublin,athlone,1075.6821091753827,10,1
dublin,carlow,800.7558928912107,10,1
dublin,navan,450.7238622482728,10,1
antrim,dublin,1672.3875149019739,10,1
antrim,carlow,2377.0675211276603,10,1
antrim,tullamore,1896.341741353599,10,1
antrim,longford,1497.5613509970135,10,1
antrim,omagh,688.0116278087166,10,1
craigavon,sligo,1290.2294369607291,10,2
craigavon,castlebar,1983.001765001736,10,1
craigavon,monaghan,372.2848371878715,10,1
craigavon,letterkenny,1031.3738410489186,10,1
carlow,sligo,2072.240574836812,10,1
carlow,tullamore,649.8199750700189,10,1
carlow,cavan,1497.416441742243,10,1
carlow,athlone,1029.49793588914,10,1
carlow,longford,1284.4454056128661,10,1
carlow,derry,2748.690779262011,10,1
cavan,naas,1086.6926888499802,10,1
cavan,sligo,872.2138499244322,10,1
cavan,carlow,1497.416441742243,10,1
cavan,castlebar,1397.1689232158008,10,1
cavan,tullamore,909.9725270578227,10,1
cavan,dundalk,560.0,10,1
ennis,dundalk,2267.8185553522576,10,1
ennis,portlaoise,1215.9198164352779,10,1
ennis,clonmel,1083.624012284704,10,1
ennis,craigavon,2570.4116401852834,10,1
ennis,roscommon,1166.5144662626349,10,1
ennis,belfast,2951.616506255513,10,1
ennis,dublin,1940.6918869310502,10,1
ennis,galway,535.0756955796068,10,2
ennis,monaghan,2217.0367610844887,10,1
cork,enniskillen,3128.1694327513655,10,1
cork,ennis,1251.6632933820501,10,1
cork,derry,3961.7896208658026,10,1
cork,limerick,959.5566684672667,10,2
cork,tullamore,1891.0975649077443,10,1
cork,galway,1774.6596856862445,10,1
cork,belfast,3757.936800958739,10,1
derry,roscommon,1748.785292710343,10,1
derry,cavan,1253.186737880672,10,1
derry,antrim,780.5696637712741,10,1
derry,athlone,1952.5432133502193,10,1
derry,carlow,2748.690779262011,10,1
derry,carrick,1387.5247745535933,10,1
derry,tullamore,2156.1022703016665,10,2
letterkenny,carrick,1244.598328779209,10,1
letterkenny,waterford,3397.664639130825,10,1
letterkenny,cavan,1223.886024105186,10,2
letterkenny,enniskillen,751.9421520303274,10,1
letterkenny,craigavon,1031.3738410489186,10,1
letterkenny,derry,275.40878707840824,10,1
letterkenny,limerick,2911.700877494115,10,1
belfast,dublin,1553.0051513114822,10,1
enniskillen,craigavon,701.8753450577958,10,1
enniskillen,belfast,1084.7363735027973,10,1
enniskillen,castlebar,1309.0,10,1
enniskillen,naas,1574.0155653614104,10,1
