from,to,length,speed,numLanes
dublin,carrick,1419.194137530169,10,1
dublin,limerick,1796.2541579631763,10,1
dublin,omagh,1700.2588038295817,10,1
antrim,athlone,1842.738179991938,10,1
antrim,enniskillen,934.285823503707,10,1
antrim,dundalk,859.9779066929568,10,1
craigavon,kilkenny,2251.334048958528,10,1
craigavon,castlebar,1983.001765001736,10,1
carlow,dublin,800.7558928912107,10,1
carlow,belfast,2297.295148647644,10,1
cavan,craigavon,705.0709184188496,10,1
cavan,galway,1504.6983086319995,10,1
ennis,antrim,2910.966334398253,10,1
cork,roscommon,2237.95375287337,10,1
derry,sligo,1181.4609599982557,10,1
derry,omagh,520.0009615375725,10,1
letterkenny,kilkenny,2869.2160950336242,10,1
letterkenny,waterford,3397.664639130825,10,1
belfast,kilkenny,2536.4843780319247,10,1
belfast,bray,1699.7955759443546,10,1
belfast,roscommon,1842.3517579441773,10,1
belfast,craigavon,401.3776276774778,10,1
belfast,cavan,1092.6431256361795,10,1
belfast,enniskillen,1084.7363735027973,10,1
belfast,wexford,2811.8010242547393,10,1
enniskillen,belfast,1084.7363735027973,10,1
galway,craigavon,2198.3179933758447,10,1
galway,tralee,1340.4723048239377,10,1
galway,clonmel,1454.1516427113095,10,1
tralee,clonmel,1390.539823234128,10,1
tralee,kilkenny,1750.553341089611,10,1
tralee,tullamore,2015.7432872268234,10,1
naas,portlaoise,476.53016693594543,10,1
naas,longford,1009.3448370106224,10,1
kilkenny,sligo,2156.8729679793382,10,1
portlaoise,cork,1615.8471462363016,10,1
portlaoise,naas,476.53016693594543,10,1
portlaoise,clonmel,809.0747802273903,10,1
portlaoise,antrim,2210.9690183265798,10,1
portlaoise,carrick,1342.3859355639868,10,1
carrick,omagh,917.9629622157966,10,1
limerick,ennis,363.6289317422364,10,1
limerick,clonmel,728.0171701271887,10,1
limerick,portlaoise,1024.0590803269115,10,1
longford,ennis,1413.4089995468403,10,1
dundalk,galway,1984.2875295682327,10,1
dundalk,cavan,560.0,10,1
dundalk,letterkenny,1480.2624767249895,10,1
castlebar,kilkenny,2034.23622030481,10,1
castlebar,carlow,2049.9329257319614,10,1
navan,belfast,1230.0508119585954,10,1
navan,antrim,1303.4354606193588,10,1
navan,craigavon,961.1331853598647,10,1
navan,dundalk,457.5172127909506,10,1
monaghan,kilkenny,2008.6087224743399,10,1
monaghan,cork,3131.14052702845,10,1
monaghan,limerick,2280.8529106454894,10,1
tullamore,dundalk,1117.161581867189,10,1
roscommon,craigavon,1446.0885173460165,10,1
roscommon,letterkenny,1608.22883943797,10,1
sligo,kilkenny,2156.8729679793382,10,1
sligo,letterkenny,971.2878049270463,10,1
clonmel,ennis,1083.624012284704,10,1
clonmel,waterford,462.9492412781341,10,1
clonmel,derry,3278.7981029639504,10,1
omagh,carlow,2232.0058243651606,10,1
omagh,monaghan,460.3009884847088,10,1
omagh,dublin,1700.2588038295817,10,1
omagh,waterford,2927.2574194969598,10,1
waterford,wexford,431.0406013358834,10,1
waterford,portlaoise,929.1393867445294,10,1
waterford,clonmel,462.9492412781341,10,1
athlone,navan,864.002314811714,10,1
athlone,monaghan,1155.1627590950118,10,1
athlone,dundalk,1194.0192628261907,10,1
wexford,tullamore,1328.3433291133736,10,1
wexford,monaghan,2431.139033457363,10,1
bray,athlone,1227.23265927859,10,1
bray,clonmel,1493.4262619895233,10,1
