from,to,length,speed,numLanes
dublin,omagh,1700.2588038295817,10,1
dublin,dundalk,816.6382307974566,10,1
dublin,tullamore,737.7587681620598,10,1
dublin,monaghan,1242.0326082675929,10,1
dublin,waterford,1466.0873098148008,10,1
antrim,monaghan,694.5077393377269,10,1
antrim,omagh,688.0116278087166,10,1
antrim,limerick,2964.068993798896,10,1
antrim,craigavon,356.00140449161154,10,1
antrim,roscommon,1769.962993963433,10,1
antrim,longford,1497.5613509970135,10,1
antrim,castlebar,2243.2220130874252,10,1
antrim,derry,780.5696637712741,10,1
craigavon,castlebar,1983.001765001736,10,1
craigavon,derry,900.201088646309,10,1
craigavon,athlone,1495.6058972871162,10,1
craigavon,roscommon,1446.0885173460165,10,1
craigavon,wexford,2600.230951281059,10,1
carlow,galway,1534.0863730572669,10,1
carlow,dundalk,1527.0415842405864,10,1
carlow,roscommon,1367.5967973054046,10,1
carlow,kilkenny,274.4485379811669,10,1
carlow,craigavon,2031.3593970541008,10,1
carlow,sligo,2072.240574836812,10,1
carlow,castlebar,2049.9329257319614,10,1
cavan,dublin,1032.8300925128005,10,1
cavan,galway,1504.6983086319995,10,2
cavan,wexford,2139.5761262455703,10,1
cavan,portlaoise,1269.0003940109711,10,1
cavan,carrick,561.1434754142651,10,1
ennis,antrim,2910.966334398253,10,1
ennis,tralee,865.3323061113574,10,2
ennis,longford,1413.4089995468403,10,1
ennis,waterford,1539.519730305526,10,1
cork,carlow,1567.8698925612418,10,1
cork,dundalk,2993.6265632172626,10,1
cork,antrim,3786.418096301569,10,1
cork,portlaoise,1615.8471462363016,10,1
derry,sligo,1181.4609599982557,10,1
derry,wexford,3377.21201584976,10,1
derry,carlow,2748.690779262011,10,1
derry,monaghan,948.0854391878403,10,1
letterkenny,limerick,2911.700877494115,10,1
letterkenny,antrim,992.0126007264222,10,1
letterkenny,castlebar,1715.726085364444,10,1
letterkenny,galway,2242.732708104111,10,1
belfast,athlone,1870.7658859408357,10,1
belfast,sligo,1671.5561611863359,10,1
belfast,clonmel,2966.693277034213,10,1
belfast,kilkenny,2536.4843780319247,10,1
enniskillen,roscommon,930.686305905486,10,1
enniskillen,antrim,934.285823503707,10,2
enniskillen,belfast,1084.7363735027973,10,1
enniskillen,letterkenny,751.9421520303274,10,2
galway,derry,2424.7061677654883,10,2
galway,cavan,1504.6983086319995,10,1
galway,longford,1054.552511731872,10,1
tralee,carrick,2378.4240580687037,10,1
tralee,wexford,2231.260854315335,10,2
tralee,derry,3757.8379422215644,10,2
tralee,bray,2713.584529731845,10,1
tralee,waterford,1816.5574584911978,10,1
tralee,longford,2277.04303867977,10,1
tralee,ennis,865.3323061113574,10,1
naas,limerick,1495.9445176877382,10,1
naas,galway,1619.5264740040527,10,1
kilkenny,carrick,1717.8405048199324,10,2
kilkenny,cork,1294.0208653650063,10,1
kilkenny,athlone,1092.2069400988075,10,1
kilkenny,limerick,941.0,10,1
kilkenny,roscommon,1421.253320136843,10,1
portlaoise,bray,817.0679286326199,10,1
portlaoise,limerick,1024.0590803269115,10,1
portlaoise,carlow,292.9607482240582,10,1
